experiment_id,sample_id,flow_id,repeat_id,status,candidate_accepted,readability_variables,readability_loops,readability_conditions,readability_logic_flow,readability_structure,readability_overall,readability_variables_rationale,readability_loops_rationale,readability_conditions_rationale,readability_logic_flow_rationale,readability_structure_rationale,readability_summary,readability_rubric_version,readability_source_sha256,readability_evaluated_at,readability_correctness_assessed,evaluator_id,evaluation_method,original_sloc,recovered_sloc,sloc_ratio
experiment_20260801_182616,p03543,F1,0,PASS,True,2,5,3,3,4,3.4,"Many meaningless temporaries like v0, v1, v8, not925_i obscure roles despite clear digits arrays.","No loops present, so no tangled iteration state harms readability.","Final predicate readable, but initial low-level boolean chain with casts, xor, narrow_i, not925_i remains noisy.","Main path clear after dead-looking guard block, but obfuscation-derived conditional input branch disrupts flow.","Single coherent main with standard types and arrays, though global native_scalar artifacts reduce human-written feel.","Readable core logic, but recovered temporaries and obfuscation remnants lower clarity.",source-readability-1-to-5-v1,0312a2595f5cef932f2760535922b889bbd308ab0b3a59c68e930bd211482a5c,2026-08-03T11:07:49.580916+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03543,F2,0,PASS,True,2,5,3,4,4,3.6,"Many v-prefixed temporaries, native_scalar names, sink obscure roles despite simple digits and input_val.","No loops present, so no tangled iteration state harms readability.","Core digit checks readable, but deobf_slt714_i, not925_i, bitwise boolean setup remain artifact-heavy.","Single main, simple branches, no gotos, though initial obfuscation branch adds noise.","C structure coherent with standard includes, main, arrays, puts; stray __gmon_start__ artifact remains.",Readable core logic buried under recovered-name temporaries and small obfuscation artifacts.,source-readability-1-to-5-v1,8925d313dec4ab56bef840c7eb65be6f2a2722e81aaf63e9ee638a36f303e9b3,2026-08-03T11:07:49.940241+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03543,F3,0,PASS,True,4,5,5,5,5,4.8,"Variables are scoped tightly with clear digit roles, though d0-d3 are terse.","No loops present, so no iteration state obscures readability.","Predicate is short, direct, and free of low-level boolean artifacts.",Control flow is linear with one input guard and one if/else output branch.,Single coherent main function uses conventional C structure and simple standard I/O.,Clear conventional C with minor variable-name terseness.,source-readability-1-to-5-v1,0c97e93708702c62d874f11042dccf5de104919e067bc509bc96bfabd6e7e311,2026-08-03T11:07:52.570324+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03543,F4,0,PASS,True,2,5,3,4,4,3.6,"Many names are artifact-like temporaries such as v0, v1, v8, not925_i, sink, with only digits conveying role.","No loops present, so no tangled iteration state hurts readability.","Final digit checks are readable, but the initial branch uses low-level boolean artifacts, casts, bit ops.","Control flow is mostly straight-line with one redundant duplicated input branch, no goto or dispatcher noise.","Single coherent main with standard includes and simple globals, though recovered native_* artifacts remain.","Readable core logic, but decompiler-style names and initial obfuscation artifacts reduce clarity.",source-readability-1-to-5-v1,3b4e3b8c0f64cac56956105560280041aba41a41254f45108e915cfcd00ea297,2026-08-03T11:07:53.453378+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03543,F5,0,PASS,True,4,5,4,5,5,4.6,"Variables have tight scope, clear digit roles, though d0-d3 are terse.","No loops present, so no tangled iteration state exists.","Predicate is compact, readable, with simple digit equality checks.","Control flow is linear: input guard, digit extraction, single branch, return.","Single conventional main function, standard I/O, coherent C organization.","Clear small C program with simple structure, minor naming terseness only.",source-readability-1-to-5-v1,4416985b3d907d3566c7fee63d04a6f563c895ac48da37aa5e2ac851d8b1bb4f,2026-08-03T11:07:51.773561+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03773,F1,0,PASS,True,4,5,5,5,5,4.8,"Variables are minimal, scoped locally, but names `a` and `b` are generic.","No loops present, so no tangled iteration state.","No conditions present, so no low-level boolean artifacts.",Straight-line control flow is easy to follow.,"Single coherent `main` with standard includes, input, output, return.","Clear small C program, conventional structure, only weak variable naming.",source-readability-1-to-5-v1,7d2e1bb7c017d016c3ef4982d31beecb60e89009e83119f2bb2cd524b28e145e,2026-08-03T11:07:53.647234+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03773,F2,0,PASS,True,4,5,5,5,5,4.8,"Variables minimal, scoped locally, but names a and b generic.",No loops; no iteration state to obscure readability.,"No conditions; expression is direct, no boolean artifacts.","Straight-line flow through input, computation, output, return.",Single coherent main function with conventional C organization.,"Clear simple C source, close to conventional human-written code.",source-readability-1-to-5-v1,de9907fba3e27e855f4cb602e7ee33508de9bc6aa5233b37cdfd26a10e92f95e,2026-08-03T11:07:53.370564+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03773,F3,0,PASS,True,4,5,5,5,5,4.8,Variables terse but roles obvious from minimal input/output scope.,No loops; no iteration state to obscure readability.,No conditions; no boolean artifacts present.,Straight-line main flow easy to follow.,Single coherent C function with standard includes and simple organization.,Clear conventional small C program with only terse variable names limiting readability.,source-readability-1-to-5-v1,7d2e1bb7c017d016c3ef4982d31beecb60e89009e83119f2bb2cd524b28e145e,2026-08-03T11:07:53.261057+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03773,F4,0,PASS,True,4,5,5,5,5,4.8,"Variables simple, scoped tightly, mostly meaningful; sum and result add minor cast-heavy temporaries.","No loops present, so no iteration state obscures readability.","No conditions present, so no predicate noise or boolean artifacts appear.",Straight-line main flow is easy to follow with no goto or dispatcher noise.,"Single coherent C function uses standard includes, fixed-width types, simple I/O organization.",Clear compact C-like source with minor readability cost from casts and unsigned intermediate.,source-readability-1-to-5-v1,eac118671c8dffdf59e7c50ef077672676b45a90e477dd19f6cc82ac444c1af1,2026-08-03T11:07:54.566496+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03773,F5,0,PASS,True,4,5,5,5,5,4.8,"Variables minimal, scoped locally, but names a and b are generic.","No loops present, so no iteration clutter or loop-state confusion.","No conditions present, so no predicate or boolean artifact noise.",Straight-line main flow makes execution easy to follow.,Single coherent main function uses conventional C organization.,Clear small C program with generic variable names only readability weakness.,source-readability-1-to-5-v1,7f504925ab7e446e062ba27168076e25fa2dcbe897c33824591f12343fb6f705,2026-08-03T11:07:53.631455+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03776,F1,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear for contest C, though C2, C3, N_val temporaries reduce clarity.","Loops use standard for patterns with simple bounds, readable state.","Predicates are direct, compact, mostly domain-level except input parser character tests.","Control flow is linear with clear branch split, no goto or dispatcher noise.","Functions split initialization, selection, comparison, input, main; globals conventional but broad.",Readable conventional C with minor naming opacity and global-array contest style.,source-readability-1-to-5-v1,ccc6c84aa12e962c63055e0734df4c36234e63703ca792fb6a3a27571a132672,2026-08-03T11:07:56.453565+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03776,F3,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear for roles, though A, C, B, n, k, m stay terse contest-style.","Loops use standard for structure with simple indices, nested cases remain readable.","Predicates are direct, with little boolean artifact noise.","Control flow is linear, function-separated, no goto or dispatcher noise.","Code has coherent helpers, globals, sorting, combination logic, main organization.",Readable conventional C with terse competitive-programming names and compact global data.,source-readability-1-to-5-v1,d0a23ed225c33878d67ff50fbfd95e544da0846896f875eb1f1f352577baa667,2026-08-03T11:07:55.484858+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03776,F4,0,PASS,True,4,5,5,5,5,4.8,"Names mostly clear for contest code, though C, A, X, count2 stay terse.",Loops simple bounded for-loops with obvious indices and accumulation roles.,"Predicates direct, readable, free of low-level boolean artifacts.",Control flow linear with early input exits and clear two-case branch.,"Code organized into precompute, comparator, main with coherent C structure.",Readable conventional C; terse contest naming main weakness.,source-readability-1-to-5-v1,7b6cc6251503e43399d90c87a656fb53348d7c2267ddd7537c7c994e3828e81b,2026-08-03T11:07:56.685426+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03776,F5,0,PASS,True,4,5,5,5,5,4.8,"Names are mostly clear, with short contest-style names like C, N, A, B, v reducing descriptiveness.",Loops are simple bounded for-loops with clear indices and local purposes.,Predicates are direct comparisons and input checks with no low-level boolean noise.,"Control flow is linear, with one clear branch for counting cases and early input exits.","Code is conventional C with separated initialization, comparator, main logic, allocation, sorting, output, cleanup.",Readable conventional C; minor naming terseness only.,source-readability-1-to-5-v1,55d81008721907c4f14c25a886d256d9dbba59753a126bc80fef45defd0ef6a5,2026-08-03T11:07:56.508516+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03835,F1,0,PASS,True,3,4,3,4,4,3.6,"Names mostly short conventional, but reass unclear temporary, ans generic.","Nested for loops simple, bounded, easy to trace.","Predicates readable, but unsigned casts clutter core test.","Straight-line main with input guard, nested loops, print; no dispatcher noise.","Single coherent C function, standard includes, conventional organization.","Readable small C program with clear structure, minor naming and cast noise.",source-readability-1-to-5-v1,f5287d0c4d941e0ca6a2a1046bd79b861b75c9adda8924df91b394835f7bf29e,2026-08-03T11:07:58.470812+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03835,F2,0,PASS,True,3,5,3,5,5,4.2,"Short names fit contest style, but reass is unclear and cast-heavy temporary obscures role.","Nested for loops use simple bounds, clear counters, obvious iteration state.","Input check and n guard are readable, but unsigned cast predicate adds low-level noise.","Straight-line main with early input return, nested loops, final print; no dispatcher or goto noise.","Single coherent C function with standard includes, local variables, conventional organization.",Readable compact C overall; main weakness is unclear temporary plus unsigned-cast condition.,source-readability-1-to-5-v1,c8792c0cbfbab618bff89aa92a8ceb83519e005bc2c3e9005cd03d70d903adcb,2026-08-03T11:07:57.204953+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03835,F3,0,PASS,True,3,4,3,4,4,3.6,Names are short but roles mostly inferable from scope; diff temp adds cast noise.,"Nested for loops are conventional, bounded, easy to follow.","Predicates are simple, but unsigned casts obscure intent.","Straight-line main with input branch, counting block, output; no goto noise.","Single coherent C function with standard includes, clear block organization.","Readable conventional C overall, weakened by terse names and unsigned-cast artifacts.",source-readability-1-to-5-v1,b7eaf5ec413fe7801100ae3c26d01127b61c8bcd9c704efcc8337838ad463134,2026-08-03T11:07:57.100560+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03835,F4,0,PASS,True,2,3,3,4,4,3.2,"Names like lcssa46, v9, v8, v2, reass hide roles; A, B only clear inputs.","Nested for loops recognizable, but state carried through v1 and v9 obscures accumulation.","Predicates are simple, but casts plus or_cond artifact reduce readability.","Straight-line main with input guard, loops, print; no goto noise.","Single coherent C function with standard includes and types, despite decompiler-style temporaries.","Readable structure, artifact-heavy naming, unnecessary casts, low-level temporaries.",source-readability-1-to-5-v1,b146c1e82725b9e947289ab126b10232e3264355449e39485f4461fcbbc9de7e,2026-08-03T11:07:59.775366+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03835,F5,0,PASS,True,5,5,5,5,5,5.0,"Variables are few, scoped tightly, named conventionally for compact arithmetic enumeration.","Nested for loops are direct, bounded, readable.",Predicates are simple input/range checks with no low-level artifacts.,"Control flow is linear, structured, no goto or dispatcher noise.",Single coherent main function uses conventional C organization.,Clear conventional C; logic easy to follow.,source-readability-1-to-5-v1,ff6f66b057fbbab8f838809435b820ea7405fb3c81fa6e023ddb6a88c49e63b5,2026-08-03T11:07:57.479703+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03854,F1,0,PASS,True,2,3,3,3,3,2.8,"Names like v0, v5, v16 hide roles, though buffer scope is simple.","Single while loop has clear progression, but sentinel-style break obscures bounds.","Predicates mostly direct string/char checks, but marker chars '1' and '2' obscure intent.","Early returns simplify failures, but nested branches and encoded state make flow harder.","Single coherent main with standard C library calls, but recovered artifacts like gmon_start and fixed global buffer remain.","Readable core algorithm, but decompiler-style names and encoded state reduce clarity.",source-readability-1-to-5-v1,e26ef5d04820d44725285465e164fe58798db58ec2ee4667712706e7d6ec5228,2026-08-03T11:07:58.852669+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03854,F2,0,PASS,True,2,3,3,3,3,2.8,"Names like v5, v10, gep obscure roles despite limited scope.",Single while loop has clear state update but opaque indices reduce readability.,"Predicates are mostly direct, though sentinel mutations and prev checks are non-obvious.","Early returns simplify exits, but parsing state encoded in buffer characters tangles flow.","Single coherent main uses normal C constructs, but global backing offset and int32_t casts feel recovered.","Readable core exists, but artifact names, buffer sentinels, low-level indexing keep it mid-quality.",source-readability-1-to-5-v1,1c18eb3b4f511fe373a388bb00b087f1aa76a78333607e4e7219a368f0e5fc37,2026-08-03T11:08:01.616451+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03854,F3,0,PASS,True,2,3,3,3,3,2.8,"Names S, len, i, prev expose roles weakly; marker writes obscure data meaning.","Single while loop recognizable, but index jumps by token cases reduce clarity.","String checks readable, but boundary tests, marker predicates, raw offsets hinder scanning.","Early exits simple, but parsing state encoded in mutated buffer complicates path tracking.","Single compact main is coherent C, but global buffer and in-place sentinel encoding reduce structure.","Understandable contest-style C, yet low-level buffer mutation and terse state encoding limit readability.",source-readability-1-to-5-v1,25b29db976de5c6fdc0039cf831293b28183ece94a5e1e97b73ce6756ddb75b1,2026-08-03T11:08:02.565488+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03854,F4,0,PASS,True,2,2,2,3,2,2.2,"Names like v0, v5, v10, v12, gep_i obscure roles; global byte buffer also hides data meaning.","Single while loop recognizable, but state via v5 and v10 makes iteration hard to track.","Predicates use casts, numeric byte constants, memcmp, memcpy artifacts; intent mostly indirect.","Early exits and matched flag keep flow followable, but low-level parser states obscure path meaning.","One coherent main function, but decompiler-style globals, fake gmon_start, raw buffer typing reduce C-like organization.","Readable enough to trace, but dominated by recovered low-level artifacts and meaningless temporaries.",source-readability-1-to-5-v1,2434bd49714cac3ed5f05d9fe504c0ee0d3b3cf994ae51f9ec7aa9ab37986c2d,2026-08-03T11:08:04.181650+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03854,F5,0,PASS,True,4,5,5,5,5,4.8,"Names simple, roles clear, scope mostly tight, few temporaries.",Single while loop uses clear backward index state.,"Predicates readable, direct length guards plus memcmp checks.","Control flow linear, no goto, simple failure break.","Conventional single-function C, coherent includes, globals minimal.","Clear conventional C with easy parsing logic, minor generic names.",source-readability-1-to-5-v1,cb7ff69ce8a5f90400086169799ba6fda3e907b3c722106a9b4f400690b6e74e,2026-08-03T11:08:01.060426+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p04028,F1,0,PASS,True,2,4,4,4,4,3.6,"Names like v0, v1, v3, neg, ans obscure roles, though dp, src, dst, inv2 show some intent.",Loops use conventional for and while forms with clear bounds and compact state.,"Predicates are simple input checks, allocation checks, parity tests, and loop guards with little low-level noise.","Control flow is linear with early returns, no gotos, no dispatcher artifacts.","Program has coherent helper power and main, conventional allocation/free pattern, recognizable C organization.","Readable structure, poor variable naming, otherwise conventional recovered C.",source-readability-1-to-5-v1,8391dd4ce75c847201e2e3b733f1d0d1f5227c46532c2100c2b49dc1ddbf9d62,2026-08-03T11:08:01.158419+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p04028,F2,0,PASS,True,2,4,3,4,4,3.4,"Many names remain artifact-like: v0, v1, v3, neg2288, v110, calloc_ret_i_i obscure roles.","Loops use conventional for/while forms with clear bounds, despite sparse state naming.","Predicates mostly simple, but bit tests and neg2289 expression keep decompiler flavor.","Control flow is linear, early exits clear, no goto or dispatcher noise.","Small helper functions, standard allocation, DP array organization look coherent C-like.","Readable structure, damaged naming, some low-level artifacts.",source-readability-1-to-5-v1,c7abddba8d05293a4dc62295c9ee7f1dd989df05140a654424e8e9283cc2733f,2026-08-03T11:08:01.170393+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p04028,F3,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear, compact DP pointers `curr`/`prev`, minor terse names `s`, `n`, `len`, `ans`.","Loops conventional, bounded, easy state progression in `power` and DP fill.","Predicates simple, idiomatic input/allocation checks plus parity selection.","Control flow linear, early exits clear, no goto or dispatcher noise.","Coherent helper plus `main`, standard allocation/free organization, DP buffer layout slightly implicit.",Readable conventional C with compact contest-style naming and implicit rolling-array structure.,source-readability-1-to-5-v1,e77ada4f963b3dc8b37480a7b59f8d5dae277509c7f1475dcf545af1548431e6,2026-08-03T11:08:03.751855+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p04028,F4,0,PASS,True,3,4,4,4,4,3.8,"Names mostly conventional but terse: N, L, dp, src, dest, neg need domain context.",Loops simple bounded for/while forms with clear state updates.,"Predicates direct: input checks, allocation checks, parity checks, exponent bits.","Single main path, early exits, no goto, DP phases easy follow.","Coherent C organization with standard allocation, DP buffer, modular exponentiation, cleanup.","Readable accepted C, compact, mostly conventional, weakened by terse names and all logic inside main.",source-readability-1-to-5-v1,76558283ea02c17c495b60f17e92a6a81d5525404e1a7cfd96f0b79f91adb30e,2026-08-03T11:08:03.739702+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p00001,F6,0,PASS,True,3,5,5,4,4,4.2,"Names like arr,tmp,best are readable, but sub_4011e0/sub_4015c0/sub_401f70 remain artifact-like.","Simple for loops use clear counters, bounds, bodies.",Predicates are direct null/input checks with no low-level boolean noise.,"Control flow is linear, early returns clear, no goto or dispatcher noise.","Functions are coherent C units with standard library use, though artifact function names reduce human-written feel.","Readable C structure, clear iteration, clear predicates, artifact names keep it below fully conventional.",source-readability-1-to-5-v1,3f77b39d68ed4fda77042ba8dbf0d3b45244d3d54d3fadbf7ff0e5b6454987e9,2026-08-03T11:08:04.202999+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p00678,F6,0,PASS,True,4,5,5,5,4,4.6,"Names mostly clear, though t, p, x, y, r stay terse.",Loops simple bounded for/while forms with clear indices and iteration counts.,"Predicates direct comparisons, no low-level boolean artifacts.","Control flow linear through small helper functions, no goto noise.","Functions coherent, C organization conventional, globals slightly reduce clarity.","Readable conventional C with clear numeric search structure, minor terseness in names.",source-readability-1-to-5-v1,67088c9883adb89b34e30cfdf9d927b5cea6d27b28ecdaa9531d90b206e1d51e,2026-08-03T11:08:05.563044+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p00859,F6,0,PASS,True,4,4,4,4,5,4.2,"Names mostly meaningful: Edge, parent, rank_arr, edges, num_edges, max_w, min_w; only short loop indices dense.","Loops conventional, bounded, nested Kruskal-style scan readable despite depth.","Predicates simple, direct: parent root check, rank comparison, input stop, edge count completion.","Control flow linear with helper functions, no goto, no dispatcher noise, early breaks clear.","Coherent C structure with struct Edge, DSU helpers, parser, comparator, main processing loop.","Readable conventional C; main algorithm clear, minor terseness from globals, short indices, nested loops.",source-readability-1-to-5-v1,06c643d2dda54b2c5bab117acf9c7a841fbfc531f3e5e8b29bdc93163e71e12b,2026-08-03T11:08:05.934711+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p01687,F6,0,PASS,True,3,4,4,4,3,3.6,"Mixed names: input/output clear, but sub_401190, sub_401cd0, p, res, state_arr obscure roles.","Loops simple bounded for and while, with mostly clear index and pointer progression.","Predicates readable, though repeated state_arr indexes obscure meaning.","Control flow mostly linear with early returns, no goto or dispatcher noise.","C organization coherent, but decompiler-style function names, globals, casts reduce human-written feel.","Readable recovered C with clear flow, but artifact names and raw indexed state limit clarity.",source-readability-1-to-5-v1,d95f1c0e5938e72a1652319c9eb48f462285ea1520be5dd956f3c1dd7d17cd4d,2026-08-03T11:08:05.402277+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p02477,F6,0,PASS,True,4,4,4,5,5,4.4,"Names clear: BigInt, digits, sign, size, carry, input_buf; few short loop indices acceptable.","Loops conventional, bounded, purpose visible in parsing, multiplication, trimming, printing.","Predicates simple, readable for sign handling, zero normalization, input checks, newline stripping.","Control flow linear, function calls direct, no goto, no dispatcher noise.","Coherent BigInt type, separated parse, multiply, print, main orchestration; conventional C organization.","Readable conventional C with clear structure, straightforward loops, minor terse identifiers only.",source-readability-1-to-5-v1,0d880aeb17aedfe56e5eabe906a6a811e9049bf1901c136f90167008173361ec,2026-08-03T11:08:06.744743+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p02788,F6,0,PASS,True,4,5,5,5,5,4.8,"Names mostly clear; n,d,a terse but conventional, queue fields descriptive.","Loops straightforward: input fill, sorted scan, expiry while.","Predicates direct, readable bounds, EOF, health checks.","Control flow linear, no goto, minimal nesting.","Types, comparator, reader, main organization coherent C.","Readable conventional C with clear sweep-line structure, minor terse variable names.",source-readability-1-to-5-v1,502dca861dd1a0d2456070e7adda21f59c36f3ae600c8e75c92501d73f414048,2026-08-03T11:08:05.353838+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03261,F6,0,PASS,True,5,5,5,5,5,5.0,"Names are simple, role-clear, scoped locally; no meaningless temporaries.",Loops are conventional for-loops with clear indices and bounds.,"Predicates are direct, readable, free of low-level boolean artifacts.",Control flow is linear with early input exits and simple breaks.,"Single coherent main uses standard headers, arrays, bool, organized blocks.",Clear conventional C; easy to read and follow.,source-readability-1-to-5-v1,2ad6c30ea2cd2e2ff5eb72a34102101aa80fa1aa7ed8668d7085cc358408a6b1,2026-08-03T11:08:06.061527+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03543,F6,0,PASS,True,4,5,4,5,5,4.6,"Variables are scoped tightly, though digit names d0..d3 are terse.","No loops present, so no tangled iteration state exists.","Predicate is compact, readable, free of low-level boolean artifacts.",Control flow is linear with one input guard and one if/else.,Single coherent main function uses conventional C organization.,"Clear small C program with simple structure, terse digit variables.",source-readability-1-to-5-v1,4416985b3d907d3566c7fee63d04a6f563c895ac48da37aa5e2ac851d8b1bb4f,2026-08-03T11:08:07.989807+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03773,F6,0,PASS,True,4,5,5,5,5,4.8,"Variables `a` and `b` are short but scoped clearly, with simple input roles.","No loops present, so no iteration state obscures readability.","No conditions present, so no predicate artifacts obscure readability.","Straight-line `scanf`, `printf`, `return` flow is easy to follow.",Single coherent `main` function uses conventional C structure.,"Clear compact C source, close to conventional human-written style.",source-readability-1-to-5-v1,7f504925ab7e446e062ba27168076e25fa2dcbe897c33824591f12343fb6f705,2026-08-03T11:08:11.394152+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03835,F6,0,PASS,True,5,5,5,5,5,5.0,"Variables minimal, scoped, role-clear for compact counting logic.","Nested for loops conventional, bounds explicit, state easy.","Predicates simple, direct input check plus range check.","Control flow linear, no goto, no dispatcher noise.","Single coherent main function, standard includes, conventional C organization.",Clear human-like C source with straightforward structure and readable logic.,source-readability-1-to-5-v1,ff6f66b057fbbab8f838809435b820ea7405fb3c81fa6e023ddb6a88c49e63b5,2026-08-03T11:08:07.492082+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
experiment_20260801_182616,p03854,F6,0,PASS,True,4,5,5,5,5,4.8,"Names short but roles clear; s, len, i, ok have limited scope or obvious use.",Single backward while loop has simple state and clear termination.,"Predicates are direct length checks plus memcmp comparisons, no low-level noise.",Straight-line parse loop with simple break on failure and clear final output branch.,"Conventional compact C program with coherent includes, global buffer, main, types.",Readable conventional C; minor naming brevity only.,source-readability-1-to-5-v1,cb7ff69ce8a5f90400086169799ba6fda3e907b3c722106a9b4f400690b6e74e,2026-08-03T11:08:08.584244+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,,,
